Start Time  |    End Time   |    Loudness |  Is it Loud
_______________________________________________________
0.770483 	 1.269927 	 0.147425 	 1
3.362108 	 4.022958 	 0.141420 	 1
2.067818 	 2.262723 	 0.053331 	 0
2.262723 	 2.865710 	 0.028444 	 0
0.505534 	 0.724802 	 0.026257 	 0
2.865710 	 3.142840 	 0.026014 	 0
1.269927 	 1.839414 	 0.019501 	 0
1.882050 	 2.067818 	 0.017275 	 0
3.142840 	 3.328609 	 0.006409 	 0
