Start Time  |    End Time   |    Loudness |  Is it Loud
_______________________________________________________
0.726325 	 1.471274 	 0.108791 	 1
3.209488 	 3.721640 	 0.103985 	 1
2.638360 	 3.032562 	 0.084187 	 1
3.032562 	 3.209488 	 0.047500 	 0
2.532826 	 2.638360 	 0.044162 	 0
1.555081 	 2.163455 	 0.037670 	 0
0.502840 	 0.726325 	 0.033037 	 0
3.721640 	 4.227584 	 0.019436 	 0
