Start Time  |    End Time   |    Loudness |  Is it Loud
_______________________________________________________
0.646911 	 1.003572 	 0.148979 	 1
2.789341 	 3.360000 	 0.123789 	 1
1.542255 	 2.088316 	 0.119594 	 1
1.426647 	 1.542255 	 0.071376 	 0
0.452592 	 0.646911 	 0.057368 	 0
2.088316 	 2.540908 	 0.048155 	 0
1.340556 	 1.426647 	 0.035729 	 0
1.003572 	 1.340556 	 0.035686 	 0
2.540908 	 2.789341 	 0.017035 	 0
